year,month,day,hour,WS_obs,power_obs,WS_WRF,power_WRF,WS_OML_68,power_OML,WS,WS_2
2013,10,7,4,14.96,5563.73,4.55445,430.53,9.79615,4114.19,4,1.240006
2013,10,7,5,15.44,5563.73,5.558,819.88,9.1392,3525.01,3.6,1.265346
2013,10,7,6,14.62,5563.73,4.64475,430.53,8.40315,2508.97,4.2,1.333091
2013,10,7,7,12.51,5563.73,4.6098,430.53,9.12005,3525.01,4.8,1.333091
2013,10,7,8,9.49,3525.01,4.4984,278.59,9.38985,3525.01,3.2,1.189616
2013,10,7,9,8.8,2981.39,4.2008,278.59,10.2637,4727.44,3.8,1.24065
2013,10,7,10,10.75,5379.02,3.85975,151.3,10.57245,5379.02,3.8,1.164147
2013,10,7,11,12.5,5563.73,5.0253,608.73,11.63,5563.73,4,1.175742
2013,10,7,12,11.24,5563.73,5.94595,819.88,11.8555,5563.73,4.6,1.152277
2013,10,7,13,14.04,5563.73,6.6137,1361.68,12.736,5563.73,5.3,1.152277
2013,10,7,14,14.01,5563.73,8.2848,2508.97,12.739,5563.73,4.9,1.189006
2013,10,7,15,13.45,5563.73,10.1584,4727.44,14.3925,5563.73,4.7,1.097592
2013,10,7,16,13.41,5563.73,8.73005,2981.39,12.1986,5563.73,5.4,1.180557
2013,10,7,17,12.84,5563.73,9.07435,3525.01,12.2965,5563.73,4.9,1.23067
2013,10,7,18,12.03,5563.73,8.8706,2981.39,11.11525,5563.73,5.6,1.200829
2013,10,7,19,14.62,5563.73,8.71975,2981.39,13.2175,5563.73,4,1.191341
2013,10,7,20,14.32,5563.73,9.42285,3525.01,11.14055,5563.73,1,1.130711
2013,10,7,21,13.87,5563.73,8.34975,2508.97,10.974,5379.02,4.8,1.216226
2013,10,7,22,13.24,5563.73,8.4051,2508.97,10.79955,5379.02,0.4,1.186825
2013,10,7,23,15.29,5563.73,10.3807,4727.44,11.461,5563.73,5.1,1.110515
2013,10,8,0,15.34,5563.73,9.74055,4114.19,11.6975,5563.73,1.3,1.276983
2013,10,8,1,14.17,5563.73,9.3699,3525.01,11.46,5563.73,1,1.276983
2013,10,8,2,15.51,5563.73,8.87445,2981.39,8.72555,2981.39,1.3,1.200207
2013,10,8,3,16.01,5563.73,9.20815,3525.01,12.199,5563.73,1.1,1.206706
2013,10,8,4,15.86,5563.73,10.1002,4727.44,12.098,5563.73,2.6,1.314958
2013,10,8,5,15.42,5563.73,8.54785,2981.39,11.9005,5563.73,2.4,1.38866
2013,10,8,6,15.51,5563.73,9.4778,3525.01,13.3445,5563.73,3.4,1.206627
2013,10,8,7,17.16,5563.73,8.37175,2508.97,14.4155,5563.73,6.5,1.206627
2013,10,8,8,18.02,5563.73,8.45625,2508.97,15.1885,5563.73,2.3,1.116095
2013,10,8,9,18.3,5563.73,9.714166667,4114.19,11.91743333,5563.73,0.5,1.203909
2013,10,8,10,17.25,5563.73,11.517,5563.73,16.078,5563.73,1.1,1.091151
2013,10,8,11,18.06,5563.73,11.495,5563.73,20.039,5563.73,0.3,1.206658
2013,10,8,12,18.54,5563.73,11.3555,5563.73,23.372,5563.73,2.2,1.081734
2013,10,8,13,23.9,5563.73,10.528,5379.02,29.2795,0,1.3,1.081734
2013,10,8,14,27.17,0,12.2235,5563.73,32.9665,0,1.1,1.067084
2013,10,8,15,27.67,0,10.72775,5379.02,29.7285,0,1.7,1.067912
2013,10,8,16,21.5,5563.73,11.1795,5563.73,29.4705,0,2.2,1.067912
2013,10,8,17,19.73,5563.73,10.749,5379.02,29.975,0,2.2,0.813852
2013,10,8,18,18.59,5563.73,11.5472,5563.73,21.8805,5563.73,1.4,0.813852
2013,10,8,19,17.02,5563.73,12.6315,5563.73,20.9795,5563.73,1.3,1.274437
2013,10,8,20,11.53,5563.73,12.2195,5563.73,15.43,5563.73,1.9,1.308737
2013,10,8,21,11.27,5563.73,10.443,4727.44,11.6861,5563.73,1.7,1.26427
2013,10,8,22,10.53,5379.02,10.162,4727.44,7.93285,2079.88,2.5,1.235019
2013,10,8,23,8.86,2981.39,8.53625,2981.39,9.39735,3525.01,2.1,1.344947
2013,10,9,0,7.174,1698,7.99315,2079.88,7.90285,2079.88,0.9,1.41002
2013,10,9,1,10.13,4727.44,7.34085,1698,8.1434,2508.97,3.1,1.41002
2013,10,9,2,8.19,2508.97,6.4948,1072.29,6.72935,1361.68,2.9,1.420774
2013,10,9,3,8.79,2981.39,5.8254,819.88,7.41505,1698,2.5,1.348479
2013,10,9,4,7.197,1698,6.19185,1072.29,8.4176,2508.97,2.1,1.388095
2013,10,9,5,9.08,3525.01,6.37515,1072.29,7.4518,1698,2,1.385323
2013,10,9,6,7.169,1698,6.0764,1072.29,8.6817,2981.39,1.3,1.163641
2013,10,9,7,5.5,819.88,5.74445,819.88,7.9737,2079.88,1.9,1.163641
2013,10,9,8,3.264,47.78,5.4783,608.73,8.64675,2981.39,2.1,0.955669
2013,10,9,9,4.189,278.59,5.0672,608.73,5.4267,608.73,1.7,1.028005
2013,10,9,10,3.974,151.3,4.5718,430.53,4.1434,278.59,1.4,0.771905
2013,10,9,11,2.83,0,3.5399,151.3,2.9041,0,1.8,0.927435
2013,10,9,12,2.505,0,3.06395,47.78,3.0764,47.78,0.5,1.677199
2013,10,9,13,2.09,0,2.633,0,3.83315,151.3,1.2,1.677199
2013,10,9,14,2.879,0,2.21995,0,3.7292,151.3,1.3,0.534936
2013,10,9,15,11.25,5563.73,2.21215,0,2.3627,0,1.2,0.760592
2013,10,9,16,9.59,4114.19,1.53755,0,3.7372,151.3,1.3,1.141855
2013,10,9,17,12.1,5563.73,1.24985,0,5.0636,608.73,0.6,1.123055
2013,10,9,18,11.56,5563.73,1.19335,0,4.5087,430.53,1.9,1.019924
2013,10,9,19,12.23,5563.73,1.36805,0,4.3577,278.59,1.4,0.835869
2013,10,9,20,10.26,4727.44,1.39665,0,3.92705,151.3,1.6,0.759674
2013,10,9,21,10.86,5379.02,1.70695,0,3.4861,47.78,1.1,0.851678
2013,10,9,22,10.28,4727.44,2.24145,0,3.9231,151.3,1.7,0.966558
2013,10,9,23,9.46,3525.01,2.7509,0,4.65485,430.53,1.3,0.867279
2013,10,10,0,8.56,2981.39,3.0561,47.78,4.92125,430.53,0.9,1.484654
2013,10,10,1,7.676,2079.88,3.17535,47.78,5.2047,608.73,0.9,1.484654
2013,10,10,2,8.21,2508.97,3.48915,47.78,3.6799,151.3,2,1.194285
2013,10,10,3,8.1,2508.97,3.49845,47.78,5.50135,819.88,1.6,1.022794
2013,10,10,4,6.771,1361.68,3.4216,47.78,5.086,608.73,1.6,0.718776
2013,10,10,5,8.74,2981.39,3.3696,47.78,3.0861,47.78,1.2,1.200262
2013,10,10,6,9,3525.01,3.15015,47.78,5.35175,608.73,1.8,1.290647
2013,10,10,7,4.799,430.53,3.16845,47.78,3.80965,151.3,2.3,1.290647
2013,10,10,8,3.573,151.3,3.2887,47.78,4.60065,430.53,2.4,0.616317
2013,10,10,9,3.07,47.78,2.7191,0,4.109233333,278.59,8.6,0.752774
2013,10,10,10,4.714,430.53,1.4338,0,2.9816,0,2.8,1.156496
2013,10,10,11,7.707,2079.88,1.695,0,3.19735,47.78,2,1.008709
2013,10,10,12,4.847,430.53,1.58165,0,5.0181,608.73,1.9,1.020587
2013,10,10,13,5.284,608.73,1.7316,0,5.738,819.88,1.9,0.966979
2013,10,10,14,7.123,1698,2.59745,0,5.2005,608.73,2.4,1.064228
2013,10,10,15,5.48,608.73,3.6194,151.3,4.94285,430.53,2.8,1.552352
2013,10,10,16,5.09,608.73,4.0872,278.59,2.85625,0,3,0.746581
2013,10,10,17,2.819,0,4.735,430.53,3.7659,151.3,2.6,0.69767
2013,10,10,18,3.848,151.3,5.7642,819.88,3.9203,151.3,3.1,1.364235
2013,10,10,19,2.307,0,6.87985,1361.68,3.9411,151.3,3.2,0.898318
2013,10,10,20,2.136,0,7.74615,2079.88,6.54625,1361.68,3.9,1.083385
2013,10,10,21,7.265,1698,8.6094,2981.39,4.78265,430.53,3.3,1.581681
2013,10,10,22,8.38,2508.97,9.1002,3525.01,6.24105,1072.29,3.6,1.060848
2013,10,10,23,9,3525.01,9.62275,4114.19,5.0948,608.73,3.4,1.20503
2013,10,11,0,7.237,1698,10.04645,4727.44,8.09295,2508.97,2.9,1.057481
2013,10,11,1,8.43,2508.97,10.55115,5379.02,5.60865,819.88,2.9,1.057481
2013,10,11,2,10.18,4727.44,11.1275,5563.73,4.4546,278.59,2.2,0.98549
2013,10,11,3,10.76,5379.02,11.114,5563.73,8.67955,2981.39,1.9,1.072703
2013,10,11,4,11.31,5563.73,10.2979,4727.44,6.89765,1361.68,2.1,1.402583
2013,10,11,5,8.89,2981.39,10.466,4727.44,10.3106,4727.44,2.6,1.330426
2013,10,11,6,11.95,5563.73,9.858,4114.19,5.87,819.88,2.1,1.322241
2013,10,11,7,11.92,5563.73,10.4965,4727.44,6.70555,1361.68,2.1,1.322241
2013,10,11,8,11.96,5563.73,11.564,5563.73,10.56595,5379.02,2.5,1.519366
2013,10,11,9,13.72,5563.73,12.69266667,5563.73,9.642366667,4114.19,1.9,1.551528
2013,10,11,10,12.81,5563.73,13.3035,5563.73,17.6,5563.73,2.1,1.322954
2013,10,11,11,12.17,5563.73,12.86,5563.73,18.098,5563.73,2,1.021051
2013,10,11,12,10.55,5379.02,12.5995,5563.73,19.89,5563.73,1.1,0.928386
2013,10,11,13,10.78,5379.02,11.9225,5563.73,18.73,5563.73,1.5,1.563068
2013,10,11,14,14.3,5563.73,11.9135,5563.73,17.941,5563.73,0.7,1.632493
2013,10,11,15,13.94,5563.73,12.1065,5563.73,14.81,5563.73,3.8,1.311062
2013,10,11,16,14.57,5563.73,11.6755,5563.73,15.405,5563.73,4.4,1.339565
2013,10,11,17,15.14,5563.73,11.236,5563.73,17.456,5563.73,4.8,1.340825
2013,10,11,18,14.01,5563.73,10.5175,5379.02,14.069,5563.73,3.6,1.548366
2013,10,11,19,13.28,5563.73,9.1797,3525.01,10.7862,5379.02,3.4,0.690516
2013,10,11,20,12.09,5563.73,7.97235,2079.88,12.4885,5563.73,2.2,1.29012
2013,10,11,21,14.27,5563.73,6.78565,1361.68,7.54455,2079.88,2.1,1.738122
2013,10,11,22,13.22,5563.73,6.1199,1072.29,8.78305,2981.39,2.3,1.30744
2013,10,11,23,12.29,5563.73,5.4535,608.73,8.2533,2508.97,1.6,1.382342
2013,10,12,0,11.88,5563.73,5.09075,608.73,8.5203,2981.39,2.8,1.810642
2013,10,12,1,11.39,5563.73,4.88775,430.53,8.2245,2508.97,1.8,1.810642
2013,10,12,2,11.94,5563.73,4.48065,278.59,8.4042,2508.97,1.9,1.330019
2013,10,12,3,11.78,5563.73,4.1492,278.59,8.8803,2981.39,2.6,1.531706
2013,10,12,4,11.62,5563.73,3.83225,151.3,7.6241,2079.88,5.2,1.392619
2013,10,12,5,10.68,5379.02,3.62995,151.3,8.63755,2981.39,2.6,1.283447
2013,10,12,6,10.74,5379.02,3.516,151.3,7.14005,1698,0.9,1.093388
2013,10,12,7,9.4,3525.01,3.31385,47.78,7.1127,1698,1.4,1.093388
2013,10,12,8,10.23,4727.44,3.56885,151.3,9.4223,3525.01,0.2,1.100469
2013,10,12,9,7.231,1698,3.2618,47.78,9.356733333,3525.01,1,1.034149
2013,10,12,10,6.259,1072.29,3.2645,47.78,9.3559,3525.01,0.6,1.15404
2013,10,12,11,5.45,608.73,2.867,0,9.11285,3525.01,1.2,1.284852
2013,10,12,12,4.152,278.59,2.4242,0,8.6308,2981.39,1.6,0.877602
2013,10,12,13,2.972,0,2.30495,0,7.69555,2079.88,0.8,1.420346
2013,10,12,14,2.007,0,2.37715,0,5.29265,608.73,1.3,1.178526
2013,10,12,15,2.117,0,2.5606,0,5.3594,608.73,0.6,0.783516
2013,10,12,16,3.688,151.3,2.4294,0,4.2009,278.59,1.5,1.561654
2013,10,12,17,3.855,151.3,2.2765,0,5.00095,608.73,1.9,1.135989
2013,10,12,18,3.863,151.3,2.3991,0,3.4653,47.78,2,1.038743
2013,10,12,19,5.823,819.88,2.60115,0,5.2527,608.73,1.5,1.003125
2013,10,12,20,6.424,1072.29,2.68555,0,4.73795,430.53,2.4,0.904387
2013,10,12,21,6.909,1361.68,2.63475,0,5.09095,608.73,1.9,1.067716
2013,10,12,22,5.778,819.88,2.63345,0,3.9836,151.3,1.8,1.41478
2013,10,12,23,5.61,819.88,2.6654,0,5.1767,608.73,3.1,1.402071
2013,10,13,0,6.203,1072.29,2.7364,0,4.44185,278.59,3.2,1.277535
2013,10,13,1,5.133,608.73,2.6415,0,4.85155,430.53,2.5,1.277535
2013,10,13,2,5.042,608.73,2.2005,0,4.59595,430.53,2.3,0.433311
2013,10,13,3,5.124,608.73,1.5302,0,3.98715,151.3,2.6,0.926327
2013,10,13,4,4.662,430.53,1.24945,0,5.6645,819.88,3.5,1.555007
2013,10,13,5,5.685,819.88,2.05855,0,5.3695,608.73,2.4,0.861133
2013,10,13,6,5.097,608.73,3.0577,47.78,5.19135,608.73,4.8,1.672423
2013,10,13,7,4.839,430.53,3.9835,151.3,4.4113,278.59,3.5,1.672423
2013,10,13,8,5.289,608.73,4.63285,430.53,4.5771,430.53,3.4,1.106753
2013,10,13,9,5.826,819.88,4.6906,430.53,4.8129,430.53,3.3,0.787617
2013,10,13,10,5.9,819.88,4.3001,278.59,4.86845,430.53,3.2,0.772108
2013,10,13,11,5.754,819.88,4.7466,430.53,5.8224,819.88,3,1.737609
2013,10,13,12,6.345,1072.29,5.02605,608.73,4.89015,430.53,2.1,1.173256
2013,10,13,13,7.417,1698,5.1396,608.73,4.85435,430.53,1.7,1.238948
2013,10,13,14,6.923,1361.68,5.0835,608.73,4.3307,278.59,1.9,1.076926
2013,10,13,15,7.401,1698,4.69965,430.53,6.7028,1361.68,2.7,1.32016
2013,10,13,16,7.694,2079.88,4.8551,430.53,6.9443,1361.68,2.8,1.742624
2013,10,13,17,8.45,2508.97,4.83855,430.53,7.571,2079.88,2.3,1.462851
2013,10,13,18,9.42,3525.01,5.2652,608.73,7.8926,2079.88,1.5,0.700988
2013,10,13,19,10.81,5379.02,5.48245,608.73,8.0429,2508.97,1.6,0.487105
2013,10,13,20,11.05,5563.73,5.30525,608.73,7.6868,2079.88,1,1.0727
2013,10,13,21,11.5,5563.73,5.69405,819.88,8.54355,2981.39,0.7,1.491728
2013,10,13,22,12.33,5563.73,6.23365,1072.29,7.8086,2079.88,1.7,1.576641
2013,10,13,23,12.32,5563.73,6.37815,1072.29,10.8725,5379.02,2.5,0.821969
2013,10,14,0,11.12,5563.73,6.43335,1072.29,9.4853,3525.01,2.5,1.320109
2013,10,14,1,10.83,5379.02,6.78715,1361.68,8.96395,2981.39,1.9,1.320109
2013,10,14,2,10.68,5379.02,7.26535,1698,9.22145,3525.01,2.1,1.039434
2013,10,14,3,10.58,5379.02,6.1491,1072.29,8.31405,2508.97,1.4,1.501333
2013,10,14,4,9.87,4114.19,6.22675,1072.29,8.9395,2981.39,1,1.564269
2013,10,14,5,9.25,3525.01,6.03545,1072.29,7.46865,1698,1.6,0.611127
2013,10,14,6,9.94,4114.19,5.8029,819.88,6.20055,1072.29,0.9,1.238286
2013,10,14,7,6.849,1361.68,5.3148,608.73,6.3456,1072.29,1,1.238286
2013,10,14,8,5.699,819.88,4.30245,278.59,7.17075,1698,0.7,1.081039
2013,10,14,9,6.081,1072.29,3.3627,47.78,7.530966667,2079.88,0.3,1.276676
2013,10,14,10,5.209,608.73,3.0933,47.78,7.3036,1698,0.4,1.199773
2013,10,14,11,5.744,819.88,3.1012,47.78,8.3721,2508.97,0.5,1.250306
2013,10,14,12,6.046,1072.29,3.3527,47.78,7.21015,1698,1.4,1.263894
2013,10,14,13,9.12,3525.01,3.7205,151.3,7.2128,1698,2.1,1.318515
2013,10,14,14,10.41,4727.44,3.6254,151.3,7.66175,2079.88,2.5,1.305315
2013,10,14,15,9.12,3525.01,3.68035,151.3,7.3577,1698,2.1,1.101941
2013,10,14,16,7.794,2079.88,4.0046,278.59,7.1172,1698,2.8,1.122259
2013,10,14,17,6.744,1361.68,3.77705,151.3,6.7898,1361.68,1.9,1.32803
2013,10,14,18,6.376,1072.29,4.02695,278.59,4.3548,278.59,5,1.346153
2013,10,14,19,6.316,1072.29,3.8068,151.3,2.8857,0,4.1,1.276405
2013,10,14,20,4.536,430.53,5.22955,608.73,3.4008,47.78,5.7,1.409869
2013,10,14,21,3.294,47.78,6.5024,1361.68,3.8793,151.3,4.8,1.386514
2013,10,14,22,3.458,47.78,8.19755,2508.97,3.44405,47.78,3.8,1.410957
2013,10,14,23,4.592,430.53,9.5865,4114.19,4.48485,278.59,3.6,1.441972
2013,10,15,0,8.27,2508.97,11.5468,5563.73,2.2779,0,3.7,1.427823
2013,10,15,1,8.88,2981.39,14.384,5563.73,4.08425,278.59,3.8,1.427823
2013,10,15,2,8.59,2981.39,16.1145,5563.73,2.5031,0,3.7,1.137983
2013,10,15,3,4.893,430.53,16.761,5563.73,4.1085,278.59,4,1.216648
2013,10,15,4,6.442,1072.29,17.561,5563.73,4.1114,278.59,4.5,1.22642
2013,10,15,5,9.57,4114.19,17.5695,5563.73,4.24875,278.59,4.3,1.22353
2013,10,15,6,12.13,5563.73,17.7235,5563.73,5.1633,608.73,11.2,1.1728
2013,10,15,7,12.53,5563.73,17.711,5563.73,5.5838,819.88,5.5,1.1728
2013,10,15,8,12.33,5563.73,17.1225,5563.73,7.4794,1698,3.8,1.614828
2013,10,15,9,12.9,5563.73,16.76533333,5563.73,10.39596667,4727.44,3.6,1.551987
2013,10,15,10,13.36,5563.73,17.529,5563.73,11.7427,5563.73,2.2,1.561622
2013,10,15,11,13.67,5563.73,17.566,5563.73,12.634,5563.73,2.4,1.633001
2013,10,15,12,14.01,5563.73,17.7965,5563.73,11.4795,5563.73,2.4,1.531289
2013,10,15,13,15.28,5563.73,18.0885,5563.73,11.931,5563.73,2.2,1.559658
2013,10,15,14,15.45,5563.73,17.9675,5563.73,14.0005,5563.73,2,0.823026
2013,10,15,15,18.31,5563.73,18.284,5563.73,15.2525,5563.73,2.5,1.386057
2013,10,15,16,19.81,5563.73,18.4205,5563.73,14.4885,5563.73,0.7,1.393693
2013,10,15,17,18.8,5563.73,18.187,5563.73,13.6505,5563.73,0.9,1.393693
2013,10,15,18,19.19,5563.73,18.328,5563.73,16.562,5563.73,0.2,1.19154
2013,10,15,19,20.05,5563.73,16.5135,5563.73,19.618,5563.73,0.9,1.281773
2013,10,15,20,18.88,5563.73,16.6885,5563.73,16.177,5563.73,0.1,1.247181
2013,10,15,21,16.48,5563.73,16.2215,5563.73,17.203,5563.73,1.1,0.910727
2013,10,15,22,15.64,5563.73,15.708,5563.73,14.6765,5563.73,2,1.107164
2013,10,15,23,13.53,5563.73,14.196,5563.73,12.9585,5563.73,1.9,0.948483
2013,10,16,0,12.15,5563.73,13.4675,5563.73,10.36515,4727.44,0.9,0.807543
2013,10,16,1,10.89,5379.02,14.069,5563.73,13.569,5563.73,1.7,0.807543
2013,10,16,2,10.93,5379.02,13.9465,5563.73,15.8415,5563.73,2.1,1.007205
2013,10,16,3,11.12,5563.73,14.44,5563.73,15.917,5563.73,1.9,0.896377
2013,10,16,4,12.27,5563.73,13.9775,5563.73,18.7885,5563.73,1.1,0.847659
2013,10,16,5,14.38,5563.73,13.2805,5563.73,18.2155,5563.73,0.5,1.015432
2013,10,16,6,17.53,5563.73,12.945,5563.73,15.716,5563.73,0.2,1.3836
2013,10,16,7,15.03,5563.73,12.6465,5563.73,15.5825,5563.73,0.8,1.3836
2013,10,16,8,13.14,5563.73,11.9895,5563.73,18.2965,5563.73,1.5,1.537484
2013,10,16,9,9.87,4114.19,11.05533333,5563.73,15.846,5563.73,0.8,1.367246
2013,10,16,10,8.83,2981.39,10.0953,4727.44,14.546,5563.73,0.8,1.386157
2013,10,16,11,8.42,2508.97,9.64785,4114.19,11.6947,5563.73,1.2,1.576561
2013,10,16,12,8.36,2508.97,8.86035,2981.39,11.7593,5563.73,1.1,1.787469
2013,10,16,13,7.495,1698,8.3503,2508.97,11.77215,5563.73,1.3,1.365965
2013,10,16,14,6.732,1361.68,8.10035,2508.97,9.76005,4114.19,1.4,1.079957
2013,10,16,15,5.661,819.88,7.84555,2079.88,8.35825,2508.97,1.5,1.561257
2013,10,16,16,5.821,819.88,8.70265,2981.39,10.8396,5379.02,1.7,1.62954
2013,10,16,17,5.144,608.73,9.1956,3525.01,10.66305,5379.02,2.4,1.73606
2013,10,16,18,4.378,278.59,9.243,3525.01,9.876,4114.19,2.8,1.6558
2013,10,16,19,3.076,47.78,9.3138,3525.01,9.1853,3525.01,2.1,1.474118
2013,10,16,20,2.517,0,9.00255,3525.01,9.66345,4114.19,1.3,1.490321
2013,10,16,21,4.182,278.59,8.7907,2981.39,8.9132,2981.39,1.5,1.703668
2013,10,16,22,5.053,608.73,8.57055,2981.39,8.76825,2981.39,3.6,1.628048
2013,10,16,23,3.365,47.78,7.94185,2079.88,8.46715,2508.97,4.1,1.479182
2013,10,17,0,2.952,0,7.4771,1698,7.1881,1698,3,1.690741
2013,10,17,1,3.271,47.78,6.88435,1361.68,7.99895,2079.88,2.7,1.690741
2013,10,17,2,4.445,278.59,6.5346,1361.68,6.6309,1361.68,3,1.727124
2013,10,17,3,3.379,47.78,6.66785,1361.68,6.5884,1361.68,3.8,1.659575
2013,10,17,4,2.997,0,6.2026,1072.29,8.2184,2508.97,2.7,1.563016
2013,10,17,5,3.547,151.3,6.0927,1072.29,8.27945,2508.97,3.3,1.662757
2013,10,17,6,2.724,0,5.7215,819.88,6.84505,1361.68,3.8,1.660786
2013,10,17,7,2.941,0,5.8373,819.88,7.33525,1698,3.4,1.660786
2013,10,17,8,2.578,0,6.41295,1072.29,8.56135,2981.39,2.8,1.65796
2013,10,17,9,2.35,0,5.564833333,819.88,7.7466,2079.88,2.5,1.631384
2013,10,17,10,2.763,0,3.21545,47.78,6.98395,1361.68,1.9,1.634409
2013,10,17,11,4.631,430.53,3.21315,47.78,6.9452,1361.68,2.5,1.35529
2013,10,17,12,2.006,0,3.30355,47.78,7.06155,1698,0.9,1.696314
2013,10,17,13,3.425,47.78,3.42305,47.78,5.74365,819.88,2.8,1.592035
2013,10,17,14,5.553,819.88,3.9599,151.3,4.9566,430.53,3.3,1.706934
2013,10,17,15,5.163,608.73,4.45385,278.59,4.5823,430.53,3.6,1.650411
2013,10,17,16,7.595,2079.88,4.3484,278.59,3.7965,151.3,3.8,1.465869
2013,10,17,17,9.18,3525.01,3.8786,151.3,5.14255,608.73,4.1,1.404703
2013,10,17,18,8.08,2508.97,3.96575,151.3,4.04175,278.59,3.9,1.712439
2013,10,17,19,8.32,2508.97,4.00395,278.59,5.03635,608.73,5.2,1.803435
2013,10,17,20,9.13,3525.01,4.07245,278.59,5.31965,608.73,5.4,1.835675
2013,10,17,21,10.08,4727.44,4.27595,278.59,5.96975,819.88,4.1,1.760566
2013,10,17,22,9.33,3525.01,4.3848,278.59,4.6333,430.53,4.5,1.521338
2013,10,17,23,9.99,4114.19,4.50345,430.53,3.40325,47.78,9.2,1.710368
2013,10,18,0,7.887,2079.88,4.8595,430.53,8.22475,2508.97,2.7,1.685392
2013,10,18,1,8.06,2508.97,5.27465,608.73,5.22895,608.73,2.2,1.685392
2013,10,18,2,7.245,1698,5.43545,608.73,7.038,1698,3.3,1.727484
2013,10,18,3,7.06,1698,5.65965,819.88,2.16495,0,3.7,1.548267
2013,10,18,4,7.979,2079.88,5.92605,819.88,7.40385,1698,3.1,1.548267
2013,10,18,5,7.443,1698,6.1965,1072.29,9.8377,4114.19,2.6,1.548267
2013,10,18,6,8.33,2508.97,6.469,1072.29,3.8595,151.3,2.8,1.499309
2013,10,18,7,8.94,2981.39,6.3685,1072.29,5.8308,819.88,2.7,1.499309
2013,10,18,8,11.4,5563.73,6.48855,1072.29,5.77195,819.88,3.1,1.505231
2013,10,18,9,11.73,5563.73,6.288033333,1072.29,8.511933333,2981.39,2.4,1.500464
2013,10,18,10,12.27,5563.73,5.64635,819.88,12.8735,5563.73,2.2,1.477894
2013,10,18,11,12.54,5563.73,5.2339,608.73,10.643,5379.02,2.8,1.481658
2013,10,18,12,12.24,5563.73,4.80995,430.53,6.36655,1072.29,0.6,1.442065
2013,10,18,13,10.1,4727.44,4.67625,430.53,12.2745,5563.73,1.6,1.509989
2013,10,18,14,10.76,5379.02,4.79675,430.53,8.52475,2981.39,1.3,1.650084
2013,10,18,15,11.3,5563.73,5.1404,608.73,13.032,5563.73,1.3,1.570143
2013,10,18,16,11.68,5563.73,5.1434,608.73,5.6136,819.88,0.5,1.397271
2013,10,18,17,12.75,5563.73,5.48065,608.73,7.833,2079.88,1.9,1.309469
2013,10,18,18,12.2,5563.73,5.3331,608.73,12.7165,5563.73,2.5,1.625292
2013,10,18,19,14.59,5563.73,4.79455,430.53,3.4016,47.78,2.8,1.693883
2013,10,18,20,13.47,5563.73,4.5879,430.53,6.6316,1361.68,4.3,1.620625
2013,10,18,21,13.84,5563.73,4.10325,278.59,2.4702,0,2.2,1.196346
2013,10,18,22,13.17,5563.73,3.93915,151.3,9.62155,4114.19,2.1,1.003365
2013,10,18,23,12.39,5563.73,4.4935,278.59,12.03575,5563.73,1.2,1.54824
2013,10,19,0,11.53,5563.73,5.23535,608.73,6.3578,1072.29,1.1,1.475278
2013,10,19,1,10.61,5379.02,5.0698,608.73,12.032,5563.73,1.6,1.475278
2013,10,19,2,10.84,5379.02,3.9141,151.3,10.39435,4727.44,1.1,1.495204
2013,10,19,3,12.03,5563.73,3.18725,47.78,8.32795,2508.97,1.2,1.469
2013,10,19,4,12.2,5563.73,3.38025,47.78,4.33615,278.59,0.7,1.476797
2013,10,19,5,10.86,5379.02,3.89595,151.3,14.442,5563.73,0.5,1.536255
2013,10,19,6,10.36,4727.44,4.5386,430.53,8.36965,2508.97,2.1,1.495858
2013,10,19,7,10.42,4727.44,4.1608,278.59,7.43865,1698,1.4,1.495858
2013,10,19,8,11.08,5563.73,4.2949,278.59,4.75545,430.53,0.4,1.497073
2013,10,19,9,11,5563.73,3.949666667,151.3,7.825933333,2079.88,1.5,1.42002
2013,10,19,10,9.05,3525.01,5.1431,608.73,9.82405,4114.19,1.7,1.371598
2013,10,19,11,11.14,5563.73,4.54175,430.53,9.09555,3525.01,0.7,1.408286
2013,10,19,12,10.29,4727.44,3.77845,151.3,10.4246,4727.44,0.7,1.522068
2013,10,19,13,8.17,2508.97,3.25835,47.78,11.05625,5563.73,1.1,1.490421
2013,10,19,14,8.44,2508.97,3.15715,47.78,7.83725,2079.88,0.8,1.535642
2013,10,19,15,8.4,2508.97,3.1656,47.78,7.0044,1698,3,1.613196
2013,10,19,16,7.211,1698,2.4829,0,6.38385,1072.29,3,1.52421
2013,10,19,17,6.684,1361.68,1.6776,0,5.89575,819.88,3.5,1.383253
2013,10,19,18,7.146,1698,2.22005,0,3.5355,151.3,1.9,1.093593
2013,10,19,19,8.18,2508.97,2.7672,0,5.49535,608.73,2.7,1.106007
2013,10,19,20,8.97,2981.39,3.56375,151.3,7.54515,2079.88,0.6,1.612461
2013,10,19,21,9.85,4114.19,3.982,151.3,6.4009,1072.29,1.8,1.60697
2013,10,19,22,9.7,4114.19,3.8966,151.3,5.13995,608.73,1.1,1.629875
2013,10,19,23,8.94,2981.39,3.7843,151.3,6.9313,1361.68,0.3,1.69056
2013,10,20,0,9.54,4114.19,3.192,47.78,10.9563,5379.02,1.9,1.626257
2013,10,20,1,9.15,3525.01,3.07715,47.78,4.5267,430.53,2.5,1.626257
2013,10,20,2,8.79,2981.39,3.1708,47.78,8.10685,2508.97,2,1.63528
